id,age,calendar_year,employment_state,family_state,housing_state
466,27,2021,full_time,single_no_child,renting
466,28,2022,full_time,partnered_no_child,renting
466,29,2023,part_time,partnered_no_child,renting
466,30,2024,full_time,partnered_with_child,renting
467,18,2010,education,single_no_child,parental_home
467,19,2011,education,single_no_child,parental_home
467,20,2012,part_time,single_no_child,parental_home
467,21,2013,education,single_no_child,parental_home
467,22,2014,education,single_no_child,parental_home
467,23,2015,full_time,single_no_child,parental_home
467,24,2016,full_time,single_no_child,renting
467,25,2017,full_time,single_no_child,renting
467,26,2018,full_time,single_no_child,renting
467,27,2019,full_time,single_no_child,renting
467,28,2020,full_time,single_no_child,renting
467,29,2021,full_time,single_no_child,renting
467,30,2022,full_time,single_no_child,renting
468,18,2012,education,single_no_child,other_temporary
468,19,2013,education,single_no_child,renting
468,20,2014,education,single_no_child,renting
468,21,2015,full_time,single_no_child,renting
468,22,2016,unemployed,single_no_child,renting
468,23,2017,part_time,single_parent,renting
468,24,2018,part_time,single_parent,renting
468,25,2019,unemployed,single_parent,renting
468,26,2020,full_time,single_parent,renting
468,27,2021,full_time,single_parent,renting
468,28,2022,full_time,single_parent,renting
468,29,2023,full_time,single_parent,renting
468,30,2024,full_time,partnered_with_child,renting
469,18,2011,education,single_no_child,parental_home
469,19,2012,education,single_no_child,parental_home
469,20,2013,full_time,single_no_child,parental_home
469,21,2014,education,single_no_child,parental_home
469,22,2015,education,single_no_child,renting
469,23,2016,unemployed,single_no_child,renting
469,24,2017,full_time,single_no_child,owner_occupied
469,25,2018,full_time,single_no_child,owner_occupied
469,26,2019,full_time,single_no_child,owner_occupied
469,27,2020,full_time,single_parent,owner_occupied
469,28,2021,full_time,single_parent,owner_occupied
469,29,2022,full_time,single_parent,owner_occupied
469,30,2023,full_time,single_parent,owner_occupied
470,18,2009,education,single_no_child,parental_home
470,19,2010,education,single_no_child,parental_home
470,20,2011,full_time,single_no_child,parental_home
470,21,2012,full_time,single_no_child,renting
470,22,2013,full_time,single_no_child,renting
470,23,2014,full_time,single_no_child,renting
470,24,2015,full_time,single_no_child,renting
470,25,2016,full_time,single_parent,renting
470,26,2017,full_time,single_parent,renting
470,27,2018,education,single_parent,renting
470,28,2019,full_time,single_parent,renting
470,29,2020,full_time,single_parent,renting
470,30,2021,unemployed,single_parent,owner_occupied
471,18,2009,education,single_no_child,parental_home
471,19,2010,education,single_no_child,parental_home
471,20,2011,unemployed,single_no_child,parental_home
471,21,2012,part_time,partnered_no_child,parental_home
471,22,2013,full_time,partnered_no_child,parental_home
471,23,2014,unemployed,partnered_no_child,parental_home
471,24,2015,full_time,partnered_no_child,parental_home
471,25,2016,part_time,partnered_with_child,renting
471,26,2017,unemployed,partnered_with_child,renting
471,27,2018,full_time,partnered_with_child,renting
471,28,2019,part_time,partnered_with_child,renting
471,29,2020,full_time,partnered_with_child,renting
471,30,2021,full_time,partnered_with_child,renting
472,18,2008,education,single_no_child,parental_home
472,19,2009,education,single_no_child,parental_home
472,20,2010,full_time,single_no_child,parental_home
472,21,2011,full_time,single_no_child,parental_home
472,22,2012,full_time,single_no_child,parental_home
472,23,2013,full_time,single_no_child,parental_home
472,24,2014,unemployed,single_no_child,parental_home
472,25,2015,full_time,single_no_child,parental_home
472,26,2016,full_time,single_no_child,renting
472,27,2017,full_time,single_no_child,renting
472,28,2018,full_time,partnered_no_child,renting
472,29,2019,full_time,partnered_no_child,renting
472,30,2020,full_time,partnered_no_child,renting
473,18,2009,education,single_no_child,renting
473,19,2010,education,single_no_child,renting
473,20,2011,education,single_no_child,renting
473,21,2012,full_time,single_no_child,renting
473,22,2013,education,single_no_child,renting
473,23,2014,full_time,single_parent,renting
473,24,2015,part_time,single_parent,renting
473,25,2016,full_time,single_parent,renting
473,26,2017,unemployed,single_parent,renting
473,27,2018,full_time,single_parent,renting
473,28,2019,full_time,single_parent,renting
473,29,2020,full_time,single_parent,owner_occupied
473,30,2021,full_time,partnered_with_child,owner_occupied
474,18,2009,education,single_no_child,parental_home
474,19,2010,unemployed,single_no_child,parental_home
474,20,2011,unemployed,single_no_child,parental_home
474,21,2012,unemployed,single_no_child,parental_home
474,22,2013,part_time,single_no_child,parental_home
474,23,2014,unemployed,single_no_child,parental_home
474,24,2015,unemployed,single_no_child,parental_home
474,25,2016,inactive_care,partnered_no_child,renting
474,26,2017,unemployed,partnered_no_child,renting
474,27,2018,part_time,partnered_no_child,renting
474,28,2019,unemployed,partnered_no_child,renting
474,29,2020,full_time,partnered_no_child,renting
474,30,2021,full_time,partnered_no_child,renting
475,18,2008,education,single_no_child,parental_home
475,19,2009,education,single_no_child,parental_home
475,20,2010,education,single_no_child,parental_home
475,21,2011,unemployed,single_no_child,parental_home
475,22,2012,unemployed,single_no_child,parental_home
475,23,2013,part_time,single_no_child,parental_home
475,24,2014,part_time,single_no_child,renting
475,25,2015,full_time,single_no_child,renting
475,26,2016,full_time,single_no_child,renting
475,27,2017,full_time,single_no_child,renting
475,28,2018,full_time,single_no_child,renting
475,29,2019,full_time,single_no_child,renting
475,30,2020,full_time,single_no_child,renting
476,18,2009,education,single_no_child,parental_home
476,19,2010,unemployed,single_no_child,parental_home
476,20,2011,part_time,single_no_child,parental_home
476,21,2012,unemployed,single_no_child,renting
476,22,2013,unemployed,single_no_child,renting
476,23,2014,full_time,single_no_child,renting
476,24,2015,part_time,single_no_child,renting
476,25,2016,full_time,single_no_child,renting
476,26,2017,full_time,single_no_child,renting
476,27,2018,full_time,single_no_child,renting
476,28,2019,full_time,single_no_child,renting
476,29,2020,full_time,partnered_no_child,renting
476,30,2021,full_time,partnered_with_child,renting
477,18,2010,education,single_no_child,parental_home
477,19,2011,education,single_no_child,parental_home
477,20,2012,education,single_no_child,parental_home
477,21,2013,education,single_no_child,parental_home
477,22,2014,unemployed,single_no_child,parental_home
477,23,2015,full_time,single_no_child,parental_home
477,24,2016,full_time,single_no_child,parental_home
477,25,2017,full_time,single_no_child,renting
477,26,2018,full_time,partnered_no_child,renting
477,27,2019,full_time,partnered_no_child,renting
477,28,2020,full_time,partnered_no_child,renting
477,29,2021,full_time,partnered_no_child,renting
477,30,2022,full_time,partnered_no_child,renting
478,18,2009,education,single_no_child,parental_home
478,19,2010,education,single_no_child,parental_home
478,20,2011,full_time,single_no_child,parental_home
478,21,2012,inactive_care,partnered_no_child,parental_home
478,22,2013,full_time,partnered_no_child,parental_home
478,23,2014,full_time,partnered_no_child,parental_home
478,24,2015,full_time,partnered_no_child,parental_home
478,25,2016,full_time,partnered_no_child,parental_home
478,26,2017,full_time,partnered_no_child,renting
478,27,2018,full_time,partnered_with_child,renting
478,28,2019,full_time,partnered_with_child,renting
478,29,2020,full_time,partnered_with_child,renting
478,30,2021,full_time,partnered_with_child,renting
479,18,2011,education,single_no_child,parental_home
479,19,2012,education,single_no_child,parental_home
479,20,2013,education,single_no_child,parental_home
479,21,2014,education,single_no_child,parental_home
479,22,2015,education,single_no_child,parental_home
479,23,2016,inactive_care,single_no_child,parental_home
479,24,2017,full_time,single_no_child,parental_home
479,25,2018,full_time,single_no_child,parental_home
479,26,2019,full_time,single_no_child,parental_home
479,27,2020,full_time,single_no_child,parental_home
479,28,2021,part_time,partnered_no_child,other_temporary
479,29,2022,full_time,partnered_no_child,renting
479,30,2023,full_time,partnered_with_child,renting
480,18,2011,education,single_no_child,parental_home
480,19,2012,education,single_no_child,parental_home
480,20,2013,education,single_no_child,parental_home
480,21,2014,education,single_no_child,parental_home
480,22,2015,education,single_no_child,parental_home
480,23,2016,part_time,single_no_child,parental_home
480,24,2017,education,single_no_child,parental_home
480,25,2018,full_time,single_no_child,renting
480,26,2019,full_time,partnered_no_child,renting
480,27,2020,full_time,partnered_no_child,renting
480,28,2021,full_time,partnered_no_child,renting
480,29,2022,full_time,partnered_no_child,renting
480,30,2023,full_time,partnered_with_child,renting
481,18,2008,education,single_no_child,parental_home
481,19,2009,unemployed,single_no_child,parental_home
481,20,2010,unemployed,single_no_child,parental_home
481,21,2011,unemployed,single_no_child,parental_home
481,22,2012,part_time,single_no_child,parental_home
481,23,2013,unemployed,single_parent,renting
481,24,2014,unemployed,single_parent,renting
481,25,2015,inactive_care,single_parent,renting
481,26,2016,unemployed,single_parent,renting
481,27,2017,part_time,single_parent,renting
481,28,2018,unemployed,single_parent,renting
481,29,2019,full_time,single_parent,renting
481,30,2020,part_time,single_parent,renting
482,18,2010,education,single_no_child,parental_home
482,19,2011,education,single_no_child,parental_home
482,20,2012,education,single_no_child,parental_home
482,21,2013,education,single_no_child,parental_home
482,22,2014,education,single_no_child,parental_home
482,23,2015,full_time,single_parent,renting
482,24,2016,full_time,single_parent,renting
482,25,2017,full_time,single_parent,renting
482,26,2018,full_time,single_parent,renting
482,27,2019,part_time,single_parent,renting
482,28,2020,part_time,single_parent,renting
482,29,2021,part_time,partnered_with_child,renting
482,30,2022,full_time,partnered_with_child,owner_occupied
483,18,2011,education,single_no_child,other_temporary
483,19,2012,education,single_no_child,other_temporary
483,20,2013,education,single_no_child,renting
483,21,2014,education,single_no_child,renting
483,22,2015,education,single_no_child,renting
483,23,2016,full_time,single_no_child,renting
483,24,2017,full_time,single_no_child,renting
483,25,2018,full_time,single_no_child,renting
483,26,2019,unemployed,single_no_child,renting
483,27,2020,full_time,single_no_child,renting
483,28,2021,full_time,partnered_no_child,renting
483,29,2022,full_time,partnered_no_child,renting
483,30,2023,full_time,partnered_no_child,renting
484,18,2011,education,partnered_no_child,parental_home
484,19,2012,education,partnered_no_child,renting
484,20,2013,unemployed,partnered_no_child,renting
484,21,2014,part_time,partnered_no_child,renting
484,22,2015,full_time,partnered_with_child,renting
484,23,2016,unemployed,partnered_with_child,renting
484,24,2017,full_time,partnered_with_child,renting
484,25,2018,part_time,partnered_with_child,renting
484,26,2019,unemployed,partnered_with_child,renting
484,27,2020,full_time,partnered_with_child,renting
484,28,2021,part_time,partnered_with_child,renting
484,29,2022,full_time,partnered_with_child,renting
484,30,2023,full_time,single_parent,renting
485,18,2010,education,single_no_child,parental_home
485,19,2011,education,single_no_child,parental_home
485,20,2012,education,single_no_child,parental_home
485,21,2013,education,single_no_child,parental_home
485,22,2014,education,single_no_child,parental_home
485,23,2015,full_time,single_no_child,renting
485,24,2016,full_time,single_no_child,renting
485,25,2017,full_time,single_no_child,renting
485,26,2018,full_time,partnered_no_child,renting
485,27,2019,full_time,partnered_with_child,renting
485,28,2020,full_time,partnered_with_child,renting
485,29,2021,full_time,partnered_with_child,renting
485,30,2022,full_time,partnered_with_child,renting
486,18,2008,education,single_no_child,parental_home
486,19,2009,education,single_no_child,parental_home
486,20,2010,unemployed,single_no_child,parental_home
486,21,2011,part_time,single_no_child,parental_home
486,22,2012,full_time,single_no_child,renting
486,23,2013,unemployed,single_no_child,renting
486,24,2014,inactive_care,single_no_child,renting
486,25,2015,part_time,single_no_child,renting
486,26,2016,unemployed,single_no_child,renting
486,27,2017,full_time,single_no_child,renting
486,28,2018,part_time,single_no_child,renting
486,29,2019,full_time,single_no_child,renting
486,30,2020,full_time,partnered_no_child,renting
487,18,2010,education,single_no_child,parental_home
487,19,2011,education,single_no_child,parental_home
487,20,2012,full_time,single_no_child,parental_home
487,21,2013,full_time,single_no_child,parental_home
487,22,2014,full_time,single_no_child,parental_home
487,23,2015,full_time,single_no_child,renting
487,24,2016,full_time,single_no_child,renting
487,25,2017,full_time,single_no_child,renting
487,26,2018,full_time,partnered_no_child,renting
487,27,2019,full_time,partnered_no_child,renting
487,28,2020,full_time,partnered_no_child,renting
487,29,2021,full_time,partnered_no_child,renting
487,30,2022,full_time,partnered_no_child,owner_occupied
488,18,2012,education,single_no_child,renting
488,19,2013,education,single_no_child,renting
488,20,2014,education,single_no_child,renting
488,21,2015,education,single_no_child,renting
488,22,2016,education,single_no_child,renting
488,23,2017,full_time,single_no_child,renting
488,24,2018,full_time,single_no_child,renting
488,25,2019,inactive_care,partnered_no_child,renting
488,26,2020,full_time,partnered_no_child,renting
488,27,2021,unemployed,partnered_no_child,renting
488,28,2022,full_time,single_no_child,renting
488,29,2023,full_time,single_no_child,renting
488,30,2024,full_time,single_no_child,renting
489,18,2009,education,single_no_child,parental_home
489,19,2010,education,single_no_child,parental_home
489,20,2011,full_time,single_no_child,renting
489,21,2012,full_time,single_no_child,renting
489,22,2013,full_time,single_no_child,renting
489,23,2014,part_time,single_no_child,renting
489,24,2015,unemployed,single_no_child,renting
489,25,2016,full_time,single_no_child,renting
489,26,2017,inactive_care,single_no_child,renting
489,27,2018,part_time,single_no_child,renting
489,28,2019,full_time,single_no_child,renting
489,29,2020,full_time,single_parent,renting
489,30,2021,inactive_care,single_parent,renting
490,18,2012,education,single_no_child,parental_home
490,19,2013,unemployed,single_no_child,parental_home
490,20,2014,part_time,single_no_child,parental_home
490,21,2015,education,single_no_child,parental_home
490,22,2016,inactive_care,single_no_child,parental_home
490,23,2017,full_time,single_no_child,renting
490,24,2018,full_time,single_no_child,renting
490,25,2019,full_time,partnered_no_child,renting
490,26,2020,full_time,partnered_no_child,owner_occupied
490,27,2021,full_time,partnered_no_child,owner_occupied
490,28,2022,full_time,partnered_no_child,owner_occupied
490,29,2023,full_time,partnered_no_child,owner_occupied
490,30,2024,full_time,partnered_no_child,owner_occupied
491,18,2009,education,single_no_child,other_temporary
491,19,2010,education,partnered_no_child,other_temporary
491,20,2011,full_time,partnered_no_child,other_temporary
491,21,2012,part_time,partnered_with_child,other_temporary
491,22,2013,full_time,partnered_with_child,other_temporary
491,23,2014,unemployed,partnered_with_child,other_temporary
491,24,2015,full_time,partnered_with_child,other_temporary
491,25,2016,part_time,partnered_with_child,renting
491,26,2017,unemployed,partnered_with_child,renting
491,27,2018,full_time,partnered_with_child,renting
491,28,2019,part_time,partnered_with_child,renting
491,29,2020,full_time,partnered_with_child,renting
491,30,2021,full_time,partnered_with_child,owner_occupied
492,18,2010,education,single_no_child,parental_home
492,19,2011,education,single_no_child,parental_home
492,20,2012,education,single_no_child,parental_home
492,21,2013,full_time,single_no_child,parental_home
492,22,2014,full_time,single_no_child,parental_home
492,23,2015,full_time,partnered_with_child,renting
492,24,2016,full_time,single_parent,renting
492,25,2017,inactive_care,single_parent,renting
492,26,2018,inactive_care,single_parent,renting
492,27,2019,part_time,single_parent,renting
492,28,2020,part_time,single_parent,renting
492,29,2021,full_time,single_parent,renting
492,30,2022,full_time,single_parent,owner_occupied
493,18,2008,education,single_no_child,parental_home
493,19,2009,education,single_no_child,parental_home
493,20,2010,full_time,single_no_child,parental_home
493,21,2011,full_time,single_no_child,parental_home
493,22,2012,full_time,single_no_child,parental_home
493,23,2013,full_time,single_no_child,parental_home
493,24,2014,full_time,single_no_child,other_temporary
493,25,2015,full_time,partnered_no_child,other_temporary
493,26,2016,full_time,partnered_with_child,renting
493,27,2017,part_time,partnered_with_child,owner_occupied
493,28,2018,full_time,partnered_with_child,owner_occupied
493,29,2019,part_time,partnered_with_child,owner_occupied
493,30,2020,inactive_care,partnered_with_child,owner_occupied
494,18,2008,education,single_no_child,parental_home
494,19,2009,part_time,single_no_child,parental_home
494,20,2010,education,single_no_child,parental_home
494,21,2011,education,single_no_child,parental_home
494,22,2012,education,single_no_child,parental_home
494,23,2013,full_time,single_no_child,renting
494,24,2014,full_time,single_no_child,renting
494,25,2015,full_time,single_no_child,renting
494,26,2016,full_time,single_no_child,renting
494,27,2017,full_time,single_no_child,renting
494,28,2018,full_time,single_no_child,renting
494,29,2019,full_time,partnered_no_child,renting
494,30,2020,full_time,partnered_no_child,renting
495,18,2012,education,single_no_child,parental_home
495,19,2013,education,single_no_child,parental_home
495,20,2014,education,single_no_child,parental_home
495,21,2015,education,single_no_child,parental_home
495,22,2016,part_time,single_no_child,parental_home
495,23,2017,full_time,single_no_child,parental_home
495,24,2018,full_time,single_no_child,parental_home
495,25,2019,full_time,single_no_child,parental_home
495,26,2020,full_time,partnered_with_child,renting
495,27,2021,full_time,partnered_with_child,renting
495,28,2022,full_time,partnered_with_child,renting
495,29,2023,full_time,partnered_with_child,renting
495,30,2024,full_time,partnered_with_child,renting
496,18,2008,education,single_no_child,parental_home
496,19,2009,education,single_no_child,parental_home
496,20,2010,education,single_no_child,parental_home
496,21,2011,education,single_no_child,parental_home
496,22,2012,education,single_parent,parental_home
496,23,2013,full_time,single_parent,parental_home
496,24,2014,full_time,single_parent,renting
496,25,2015,full_time,single_parent,renting
496,26,2016,full_time,single_parent,renting
496,27,2017,full_time,single_parent,renting
496,28,2018,full_time,single_parent,renting
496,29,2019,full_time,single_parent,renting
496,30,2020,full_time,single_parent,owner_occupied
497,18,2011,education,single_no_child,other_temporary
497,19,2012,education,single_no_child,other_temporary
497,20,2013,unemployed,single_no_child,other_temporary
497,21,2014,part_time,single_no_child,other_temporary
497,22,2015,full_time,single_no_child,renting
497,23,2016,unemployed,single_no_child,renting
497,24,2017,full_time,partnered_no_child,renting
497,25,2018,part_time,partnered_no_child,renting
497,26,2019,unemployed,single_no_child,renting
497,27,2020,full_time,partnered_no_child,renting
497,28,2021,part_time,partnered_no_child,renting
497,29,2022,full_time,partnered_no_child,renting
497,30,2023,full_time,partnered_no_child,renting
498,18,2012,full_time,single_no_child,parental_home
498,19,2013,education,single_no_child,parental_home
498,20,2014,education,single_no_child,parental_home
498,21,2015,part_time,single_no_child,renting
498,22,2016,education,single_no_child,renting
498,23,2017,full_time,single_no_child,renting
498,24,2018,full_time,single_no_child,renting
498,25,2019,full_time,partnered_no_child,renting
498,26,2020,full_time,partnered_no_child,renting
498,27,2021,full_time,partnered_no_child,renting
498,28,2022,full_time,partnered_no_child,renting
498,29,2023,full_time,partnered_with_child,renting
498,30,2024,inactive_care,partnered_with_child,renting
499,18,2010,education,single_no_child,parental_home
499,19,2011,unemployed,single_no_child,parental_home
499,20,2012,education,single_no_child,parental_home
499,21,2013,full_time,single_parent,parental_home
499,22,2014,full_time,single_parent,parental_home
499,23,2015,full_time,single_parent,parental_home
499,24,2016,full_time,partnered_with_child,renting
499,25,2017,part_time,partnered_with_child,renting
499,26,2018,inactive_care,partnered_with_child,renting
499,27,2019,part_time,partnered_with_child,renting
499,28,2020,part_time,partnered_with_child,renting
499,29,2021,full_time,partnered_with_child,renting
499,30,2022,full_time,partnered_with_child,renting
500,18,2012,unemployed,single_no_child,parental_home
500,19,2013,education,single_no_child,renting
500,20,2014,education,single_no_child,renting
500,21,2015,education,single_no_child,renting
500,22,2016,part_time,single_no_child,renting
500,23,2017,full_time,single_no_child,renting
500,24,2018,full_time,single_parent,renting
500,25,2019,full_time,single_parent,renting
500,26,2020,full_time,single_parent,renting
500,27,2021,full_time,single_parent,renting
500,28,2022,full_time,partnered_with_child,renting
500,29,2023,full_time,partnered_with_child,owner_occupied
500,30,2024,full_time,partnered_with_child,owner_occupied
501,18,2012,education,single_no_child,parental_home
501,19,2013,unemployed,single_no_child,other_temporary
501,20,2014,education,single_no_child,renting
501,21,2015,education,single_no_child,renting
501,22,2016,education,single_no_child,renting
501,23,2017,full_time,single_no_child,renting
501,24,2018,full_time,single_no_child,renting
501,25,2019,full_time,single_no_child,renting
501,26,2020,full_time,single_no_child,renting
501,27,2021,full_time,single_no_child,renting
501,28,2022,full_time,single_no_child,renting
501,29,2023,unemployed,single_no_child,renting
501,30,2024,full_time,single_parent,owner_occupied
502,18,2009,education,single_no_child,parental_home
502,19,2010,education,single_no_child,renting
502,20,2011,education,single_no_child,renting
502,21,2012,part_time,single_no_child,renting
502,22,2013,unemployed,single_no_child,renting
502,23,2014,part_time,single_no_child,renting
502,24,2015,unemployed,single_no_child,renting
502,25,2016,full_time,single_no_child,renting
502,26,2017,full_time,single_no_child,renting
502,27,2018,full_time,single_no_child,renting
502,28,2019,full_time,single_no_child,renting
502,29,2020,full_time,single_no_child,renting
502,30,2021,inactive_care,single_no_child,renting
503,18,2009,education,single_no_child,parental_home
503,19,2010,education,single_no_child,parental_home
503,20,2011,unemployed,single_no_child,renting
503,21,2012,part_time,partnered_no_child,renting
503,22,2013,full_time,partnered_no_child,renting
503,23,2014,unemployed,partnered_no_child,renting
503,24,2015,full_time,partnered_with_child,renting
503,25,2016,part_time,partnered_with_child,renting
503,26,2017,unemployed,single_parent,renting
503,27,2018,full_time,single_parent,renting
503,28,2019,part_time,single_parent,renting
503,29,2020,full_time,single_parent,renting
503,30,2021,full_time,single_parent,renting
504,18,2010,education,single_no_child,parental_home
504,19,2011,unemployed,single_no_child,parental_home
504,20,2012,education,single_no_child,parental_home
504,21,2013,full_time,single_no_child,parental_home
504,22,2014,education,single_no_child,parental_home
504,23,2015,full_time,single_no_child,parental_home
504,24,2016,full_time,single_no_child,parental_home
504,25,2017,full_time,single_no_child,parental_home
504,26,2018,full_time,partnered_no_child,parental_home
504,27,2019,full_time,partnered_no_child,parental_home
504,28,2020,full_time,partnered_no_child,parental_home
504,29,2021,full_time,partnered_no_child,renting
504,30,2022,part_time,partnered_no_child,renting
505,18,2010,education,single_no_child,parental_home
505,19,2011,education,single_no_child,parental_home
505,20,2012,unemployed,single_no_child,parental_home
505,21,2013,part_time,single_no_child,parental_home
505,22,2014,full_time,partnered_no_child,parental_home
505,23,2015,unemployed,single_no_child,parental_home
505,24,2016,inactive_care,partnered_no_child,renting
505,25,2017,part_time,partnered_no_child,renting
505,26,2018,full_time,single_parent,renting
505,27,2019,full_time,single_parent,renting
505,28,2020,part_time,partnered_with_child,renting
505,29,2021,part_time,partnered_with_child,renting
505,30,2022,full_time,partnered_with_child,renting
506,18,2009,education,single_no_child,renting
506,19,2010,unemployed,single_no_child,renting
506,20,2011,unemployed,single_no_child,renting
506,21,2012,unemployed,single_no_child,renting
506,22,2013,part_time,single_no_child,renting
506,23,2014,unemployed,partnered_no_child,renting
506,24,2015,unemployed,partnered_no_child,renting
506,25,2016,inactive_care,partnered_with_child,renting
506,26,2017,unemployed,partnered_with_child,renting
506,27,2018,part_time,partnered_with_child,renting
506,28,2019,unemployed,partnered_with_child,renting
506,29,2020,full_time,partnered_with_child,renting
506,30,2021,part_time,partnered_with_child,renting
507,18,2008,education,single_no_child,parental_home
507,19,2009,education,single_no_child,parental_home
507,20,2010,education,single_no_child,parental_home
507,21,2011,education,single_no_child,parental_home
507,22,2012,unemployed,single_parent,parental_home
507,23,2013,full_time,single_parent,parental_home
507,24,2014,unemployed,single_parent,renting
507,25,2015,full_time,single_parent,renting
507,26,2016,full_time,single_parent,renting
507,27,2017,full_time,single_parent,renting
507,28,2018,full_time,partnered_with_child,renting
507,29,2019,full_time,partnered_with_child,owner_occupied
507,30,2020,full_time,partnered_with_child,owner_occupied
508,18,2012,education,single_no_child,parental_home
508,19,2013,education,single_no_child,renting
508,20,2014,education,single_no_child,renting
508,21,2015,education,single_no_child,renting
508,22,2016,unemployed,single_no_child,renting
508,23,2017,full_time,single_no_child,renting
508,24,2018,full_time,single_no_child,renting
508,25,2019,full_time,single_no_child,renting
508,26,2020,full_time,single_no_child,renting
508,27,2021,full_time,single_parent,renting
508,28,2022,full_time,single_parent,owner_occupied
508,29,2023,full_time,single_parent,owner_occupied
508,30,2024,full_time,single_parent,owner_occupied
509,18,2010,education,single_no_child,renting
509,19,2011,education,single_no_child,renting
509,20,2012,unemployed,single_no_child,renting
509,21,2013,part_time,single_no_child,renting
509,22,2014,full_time,single_no_child,renting
509,23,2015,unemployed,single_no_child,renting
509,24,2016,full_time,partnered_no_child,renting
509,25,2017,part_time,partnered_no_child,renting
509,26,2018,unemployed,partnered_no_child,renting
509,27,2019,full_time,partnered_no_child,renting
509,28,2020,part_time,partnered_with_child,renting
509,29,2021,part_time,partnered_with_child,renting
509,30,2022,full_time,partnered_with_child,renting
510,18,2008,education,single_no_child,renting
510,19,2009,education,single_no_child,renting
510,20,2010,education,single_no_child,renting
510,21,2011,education,single_no_child,renting
510,22,2012,education,single_no_child,renting
510,23,2013,full_time,single_parent,renting
510,24,2014,full_time,single_parent,renting
510,25,2015,full_time,single_parent,renting
510,26,2016,full_time,single_parent,renting
510,27,2017,full_time,single_parent,renting
510,28,2018,full_time,single_parent,renting
510,29,2019,full_time,single_parent,renting
510,30,2020,full_time,single_parent,renting
511,18,2010,education,partnered_no_child,parental_home
511,19,2011,education,partnered_no_child,parental_home
511,20,2012,part_time,partnered_no_child,parental_home
511,21,2013,full_time,partnered_no_child,parental_home
511,22,2014,education,partnered_no_child,parental_home
511,23,2015,full_time,partnered_no_child,parental_home
511,24,2016,full_time,partnered_no_child,parental_home
511,25,2017,full_time,partnered_no_child,other_temporary
511,26,2018,full_time,partnered_no_child,other_temporary
511,27,2019,full_time,partnered_with_child,renting
511,28,2020,full_time,partnered_with_child,renting
511,29,2021,full_time,partnered_with_child,renting
511,30,2022,full_time,partnered_with_child,owner_occupied
512,18,2011,education,single_no_child,parental_home
512,19,2012,education,single_no_child,parental_home
512,20,2013,full_time,single_no_child,parental_home
512,21,2014,full_time,single_no_child,parental_home
512,22,2015,full_time,single_no_child,parental_home
512,23,2016,full_time,single_no_child,parental_home
512,24,2017,full_time,single_no_child,renting
512,25,2018,full_time,single_no_child,renting
512,26,2019,full_time,partnered_no_child,renting
512,27,2020,full_time,partnered_no_child,renting
512,28,2021,full_time,partnered_no_child,renting
512,29,2022,full_time,partnered_no_child,renting
512,30,2023,full_time,partnered_no_child,renting
513,18,2011,education,single_no_child,renting
513,19,2012,education,single_no_child,renting
513,20,2013,unemployed,single_no_child,renting
513,21,2014,part_time,single_no_child,renting
513,22,2015,full_time,single_no_child,renting
513,23,2016,unemployed,single_no_child,renting
513,24,2017,full_time,partnered_no_child,renting
513,25,2018,part_time,partnered_no_child,renting
513,26,2019,inactive_care,partnered_no_child,renting
513,27,2020,full_time,partnered_no_child,owner_occupied
513,28,2021,part_time,partnered_no_child,owner_occupied
513,29,2022,full_time,partnered_no_child,owner_occupied
513,30,2023,full_time,partnered_no_child,renting
514,18,2012,education,single_no_child,parental_home
514,19,2013,education,single_no_child,parental_home
514,20,2014,part_time,single_no_child,parental_home
514,21,2015,full_time,single_no_child,parental_home
514,22,2016,full_time,single_no_child,parental_home
514,23,2017,full_time,single_no_child,parental_home
514,24,2018,full_time,single_no_child,parental_home
514,25,2019,full_time,single_no_child,renting
514,26,2020,inactive_care,single_no_child,renting
514,27,2021,full_time,single_no_child,owner_occupied
514,28,2022,full_time,single_no_child,owner_occupied
514,29,2023,full_time,partnered_no_child,owner_occupied
514,30,2024,full_time,partnered_no_child,owner_occupied
515,18,2012,full_time,single_no_child,other_temporary
515,19,2013,education,single_no_child,other_temporary
515,20,2014,education,single_no_child,other_temporary
515,21,2015,unemployed,single_no_child,renting
515,22,2016,unemployed,single_no_child,renting
515,23,2017,part_time,single_no_child,renting
515,24,2018,part_time,single_no_child,renting
515,25,2019,full_time,single_no_child,renting
515,26,2020,full_time,single_no_child,renting
515,27,2021,inactive_care,single_no_child,renting
515,28,2022,full_time,partnered_no_child,renting
515,29,2023,full_time,partnered_no_child,renting
515,30,2024,full_time,partnered_no_child,renting
516,18,2009,education,single_no_child,renting
516,19,2010,education,single_no_child,renting
516,20,2011,unemployed,single_no_child,renting
516,21,2012,education,single_no_child,renting
516,22,2013,education,single_no_child,renting
516,23,2014,full_time,single_no_child,renting
516,24,2015,full_time,partnered_with_child,renting
516,25,2016,full_time,partnered_with_child,renting
516,26,2017,full_time,partnered_with_child,owner_occupied
516,27,2018,full_time,partnered_with_child,owner_occupied
516,28,2019,full_time,partnered_with_child,owner_occupied
516,29,2020,full_time,partnered_with_child,owner_occupied
516,30,2021,full_time,partnered_with_child,owner_occupied
517,18,2010,education,single_no_child,parental_home
517,19,2011,education,single_no_child,parental_home
517,20,2012,full_time,single_no_child,renting
517,21,2013,full_time,single_no_child,renting
517,22,2014,full_time,partnered_no_child,renting
